"","Kingdom","Phylum","Class","Order","Family","Genus","Specie","C01","C010","C011","C012","C013","C014","C015","C016","C017","C018","C019","C02","C020","C03","C04","C05","C06","C07","C08","C09","C11","C110","C111","C112","C113","C114","C115","C116","C117","C118","C119","C12","C120","C13","C14","C15","C16","C17","C18","C19","C41","C410","C411","C412","C413","C414","C415","C416","C417","C418","C419","C42","C420","C43","C44","C45","C46","C47","C48","C49","C61","C610","C611","C612","C613","C614","C615","C616","C617","C618","C619","C62","C620","C63","C64","C65","C66","C67","C68","C69","C71","C710","C711","C712","C713","C714","C715","C716","C717","C718","C719","C72","C720","C73","C74","C75","C76","C77","C78","C79"
"OTU_41_Pelomonas","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Pelomonas","Pelomonas puraquae",0,0.000343524562006183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0020611473720371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00343524562006183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0120233596702164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_42_Rheinheimera","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Alteromonadaceae","Rheinheimera","Rheinheimera sp. THWCSN2",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000343524562006183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_43_Klebsiella","Bacteria","Proteobacteria","Gammaproteobacteria","Enterobacterales","Enterobacteriaceae","Klebsiella","Klebsiella michiganensis",0,0.000343524562006183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00103057368601855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000343524562006183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000343524562006183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_44_Pseudomonas","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas fluorescens BS2",0,0,0,0,0.0020611473720371,0.147028512538647,0,0.000687049124012367,0,0,0,0.116798351082102,0,0,0,0,0,0,0,0,0,0,0,0,0.0803847475094469,0.154586052902783,0,0.000343524562006183,0,0.000343524562006183,0,0.197526623153555,0,0.000687049124012367,0,0,0,0,0.00137409824802473,0,0,0,0,0,0.227413260048093,0.16557883888698,0,0.000343524562006183,0,0,0,0.217451047749914,0,0,0,0,0,0,0,0,0,0,0,0,0.227413260048093,0.117141875644109,0,0,0,0,0,0.182411542425283,0,0,0.000343524562006183,0,0,0,0,0,0.0717966334592923,0.0851940913775335,0.033665407076606,0.0687049124012367,0.10889728615596,0.0714531088972861,0.112332531776022,0.111301958090003,0.100996221229818,0.0742013053933356,0.0683613878392305,0.0717966334592923,0.0896599106836139,0.0910340089316386,0.0752318790793542,0.0762624527653727,0.0738577808313294,0.0779800755754036,0.0796976983854346,0.0669872895912058
"OTU_45_Massilia","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae","Massilia","Janthinobacterium sp. CG3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00171762281003092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_46_Pseudomonas","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","Pseudomonas fluorescens LMG 5329",0,0,0,0,0,0.0182068017863277,0,0,0,0,0,0.00137409824802473,0,0,0,0,0,0,0,0,0,0,0,0,0.00549639299209894,0.0140845070422535,0,0,0,0,0,0.00240467193404328,0,0,0,0,0,0,0,0,0,0,0,0,0.0113363105462041,0.0140845070422535,0,0,0,0,0,0.0020611473720371,0,0,0,0,0,0,0,0,0,0,0,0,0.0175197526623154,0.0127104087942288,0,0,0,0,0,0.00549639299209894,0,0,0,0,0,0,0,0,0.0020611473720371,0.00240467193404328,0.00137409824802473,0.00377877018206802,0.00343524562006183,0.00515286843009275,0.00961868773617314,0.00549639299209894,0.00480934386808657,0.00240467193404328,0.00343524562006183,0.00377877018206802,0.00446581930608038,0.0061834421161113,0.0041222947440742,0.00446581930608038,0.00240467193404328,0.00515286843009275,0.00377877018206802,0.00515286843009275
"OTU_48_Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiaceae","Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium","Rhizobium leguminosarum bv. viciae UPM1131",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00583991755410512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0164891789762968,0,0,0,0.000343524562006183,0,0,0,0,0,0,0,0.000343524562006183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_49_Sediminibacterium","Bacteria","Bacteroidota","Bacteroidia","Chitinophagales","Chitinophagaceae","Sediminibacterium","Bacteroidetes bacterium SCGC AAA027-G08",0,0,0,0,0,0,0,0,0,0,0,0,0.000343524562006183,0,0.000343524562006183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_50_Pseudomonas","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","gamma proteobacterium L18",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000343524562006183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000687049124012367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_51_Duganella","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae","Duganella","beta proteobacterium JGI 0001013-N12",0,0,0,0.000343524562006183,0,0.000343524562006183,0,0,0,0,0,0,0,0,0.000687049124012367,0,0,0.000343524562006183,0,0.000687049124012367,0,0,0,0.000343524562006183,0,0.000343524562006183,0,0,0,0,0,0,0,0,0.00309172105805565,0,0,0.000687049124012367,0,0.000687049124012367,0,0,0,0.0707660597732738,0.000343524562006183,0.000343524562006183,0.00961868773617314,0,0,0,0,0,0,0,0,0,0,0.0137409824802473,0,0,0,0,0,0.0687049124012367,0,0.000343524562006183,0.0120233596702164,0,0,0,0,0,0,0,0.000687049124012367,0,0,0.0237031947784267,0,0,0.000343524562006183,0.00103057368601855,0.00721401580212985,0.00103057368601855,0.000343524562006183,0.000687049124012367,0,0.000687049124012367,0.000343524562006183,0.00137409824802473,0.00274819649604947,0.00137409824802473,0.000343524562006183,0.000343524562006183,0.000687049124012367,0.00103057368601855,0.000687049124012367,0.000687049124012367,0.00103057368601855,0.000687049124012367
"OTU_52_Flavobacterium","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium","bacterium CS910",0,0,0,0.00377877018206802,0,0,0.0041222947440742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000343524562006183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_53_Curvibacter","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Curvibacter","beta proteobacterium",0,0,0,0,0,0,0,0,0,0,0,0,0.000343524562006183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00137409824802473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000343524562006183,0,0,0,0
"OTU_54_Curvibacter","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Curvibacter","beta proteobacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000343524562006183,0.000343524562006183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_55_Rhodoferax","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Rhodoferax","bacterium",0,0,0,0,0.00480934386808657,0,0,0.0127104087942288,0,0,0,0,0.00343524562006183,0,0,0,0,0,0,0,0.000343524562006183,0,0,0,0.00377877018206802,0,0,0.000343524562006183,0,0,0,0,0.00274819649604947,0.000687049124012367,0,0,0,0,0,0,0.000343524562006183,0,0,0,0.000343524562006183,0,0,0,0,0,0,0,0.0103057368601855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00171762281003092,0.000343524562006183,0,0,0,0,0,0,0,0.000343524562006183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_56_Rhodoferax","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Rhodoferax","bacterium",0,0,0,0,0,0,0,0.0106492614221917,0,0,0,0,0.00137409824802473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00103057368601855,0,0,0,0,0.00103057368601855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00171762281003092,0,0,0,0,0,0,0,0.000343524562006183,0,0,0,0,0,0,0,0,0,0,0,0.000343524562006183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_57_Pseudomonas","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","bacterium",0,0.00309172105805565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00103057368601855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000343524562006183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0020611473720371,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000343524562006183,0.000343524562006183,0,0,0,0,0,0,0
"OTU_58_Pseudarcicella","Bacteria","Bacteroidota","Bacteroidia","Cytophagales","Spirosomaceae","Pseudarcicella","bacterium",0,0,0,0.00343524562006183,0,0,0,0,0,0.000343524562006183,0,0.000687049124012367,0.00103057368601855,0,0,0.000343524562006183,0,0,0.000343524562006183,0,0,0.000687049124012367,0,0.00549639299209894,0.000343524562006183,0,0,0,0,0,0,0,0.000687049124012367,0.000343524562006183,0,0.000343524562006183,0,0,0.00137409824802473,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000687049124012367,0,0.000343524562006183,0,0,0,0,0,0,0,0,0,0,0.000687049124012367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_59_Limnohabitans","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Limnohabitans","bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000343524562006183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00240467193404328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00171762281003092,0.00103057368601855,0,0,0.000343524562006183,0.000687049124012367,0.00137409824802473,0.000687049124012367,0.00240467193404328,0.000343524562006183,0,0.000687049124012367,0.000687049124012367,0.000343524562006183,0.000687049124012367,0,0.00103057368601855,0,0,0.0020611473720371
"OTU_60_Azospira","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae","Azospira","bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00103057368601855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_61_Limnohabitans","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Limnohabitans","bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00103057368601855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000343524562006183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000343524562006183,0,0,0.000343524562006183,0,0,0,0,0
"OTU_62_Flavobacterium","Bacteria","Bacteroidota","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Flavobacterium","bacterium",0,0,0,0,0,0.000343524562006183,0,0,0,0,0,0,0.000343524562006183,0.000687049124012367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000343524562006183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_63_Paucibacter","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Paucibacter","bacterium",0,0,0,0,0,0,0,0.00103057368601855,0,0,0,0,0,0,0,0,0,0,0.00103057368601855,0,0,0,0,0,0,0,0,0.00343524562006183,0,0,0,0,0.00137409824802473,0.000343524562006183,0,0,0,0,0.0109927859841979,0,0,0,0,0,0,0,0,0.00274819649604947,0,0,0,0,0.00171762281003092,0,0,0,0,0,0.0456887667468224,0,0,0,0,0,0,0.000343524562006183,0,0.00274819649604947,0,0,0,0,0.000687049124012367,0,0,0,0,0,0.0439711439367915,0,0,0,0,0,0,0,0,0.000343524562006183,0,0,0,0.000343524562006183,0,0,0,0,0.000343524562006183,0.000343524562006183,0,0.000687049124012367
"OTU_64_f_Comamonadaceae","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","f_Comamonadaceae","bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0020611473720371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00446581930608038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00549639299209894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000343524562006183,0,0
"OTU_65_Chitinibacter","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Chitinibacteraceae","Chitinibacter","Chitinibacter tainanensis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0147715561662659,0,0,0,0.000343524562006183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0216420474063896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000343524562006183,0,0,0.020611473720371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0140845070422535,0,0,0,0,0,0,0,0.000343524562006183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_66_Dechloromonas","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae","Dechloromonas","Dechloromonas hortensis",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0041222947440742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00583991755410512,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00377877018206802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00103057368601855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_67_Noviherbaspirillum","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae","Noviherbaspirillum","Oxalobacteraceae bacterium HTCC302",0,0,0,0,0,0,0,0,0.000343524562006183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_68_Comamonas","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Comamonas","Comamonas sp. PG-08",0.000343524562006183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000687049124012367,0,0,0,0.000343524562006183,0.000343524562006183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000687049124012367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000343524562006183,0
"OTU_69_Bosea","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Bosea","Alphaproteobacteria bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00103057368601855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_70_f_Comamonadaceae","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","f_Comamonadaceae","beta proteobacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000687049124012367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000343524562006183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_71_Ottowia","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Ottowia","Comamonadaceae bacterium MPsc",0.000343524562006183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000687049124012367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00103057368601855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_73_Massilia","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae","Massilia","beta proteobacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000343524562006183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_74_Acidovorax","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Acidovorax","bacterium N3352",0.000687049124012367,0,0.000343524562006183,0,0,0,0,0.0020611473720371,0,0,0,0.000343524562006183,0,0,0,0.00137409824802473,0,0.000343524562006183,0,0.0020611473720371,0.000687049124012367,0,0,0,0,0,0,0.0123668842322226,0,0,0,0.000343524562006183,0,0,0,0.00103057368601855,0,0.000343524562006183,0,0.00309172105805565,0.00996221229817932,0,0,0,0,0.000687049124012367,0,0,0,0,0,0,0,0,0,0.00171762281003092,0,0.00171762281003092,0,0.0109927859841979,0.00858811405015459,0,0,0,0,0.000343524562006183,0,0,0,0,0,0,0,0,0,0.00377877018206802,0,0.00171762281003092,0,0.013053933356235,0,0,0.000687049124012367,0,0.000687049124012367,0.00137409824802473,0,0,0.000343524562006183,0.000343524562006183,0,0,0,0.000343524562006183,0.000343524562006183,0.000687049124012367,0,0,0,0.00103057368601855
"OTU_75_f_Oxalobacteraceae","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Oxalobacteraceae","f_Oxalobacteraceae","bacterium 10RO2",0,0,0,0,0,0,0,0,0.000687049124012367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000343524562006183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_76_Uliginosibacterium","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Rhodocyclaceae","Uliginosibacterium","bacterium 6RO2",0,0,0,0,0,0,0.000687049124012367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000687049124012367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_77_Acidovorax","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Acidovorax","bacterium",0.000687049124012367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000687049124012367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00137409824802473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_78_Bosea","Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Bosea","bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000343524562006183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000343524562006183,0,0,0,0.000687049124012367,0.000343524562006183,0,0,0,0,0,0.000343524562006183,0,0,0,0,0,0,0,0.000687049124012367,0,0,0.000687049124012367,0,0.000343524562006183,0.000687049124012367,0.000687049124012367,0.000343524562006183,0,0,0.000687049124012367,0,0,0.000343524562006183,0,0.00103057368601855,0,0,0
"OTU_79_Mycobacterium","Bacteria","Actinobacteriota","Actinobacteria","Corynebacteriales","Mycobacteriaceae","Mycobacterium","bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00893163861216077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0061834421161113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000343524562006183,0.00377877018206802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000687049124012367,0.00652696667811749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_80_Pseudomonas","Bacteria","Proteobacteria","Gammaproteobacteria","Pseudomonadales","Pseudomonadaceae","Pseudomonas","bacterium",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000687049124012367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_81_hgcI clade","Bacteria","Actinobacteriota","Actinobacteria","Frankiales","Sporichthyaceae","hgcI clade","actinobacterium SCGC AAA041-L13",0,0.000343524562006183,0,0.000343524562006183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_82_Acidovorax","Bacteria","Proteobacteria","Gammaproteobacteria","Burkholderiales","Comamonadaceae","Acidovorax","Acidovorax sp. MR-S7",0.00343524562006183,0,0.00309172105805565,0.0106492614221917,0,0,0.00961868773617314,0,0,0.0302301614565441,0,0,0.0041222947440742,0,0.0779800755754036,0,0.00103057368601855,0,0,0.061834421161113,0.00137409824802473,0.0041222947440742,0,0.00240467193404328,0,0,0.0116798351082102,0,0,0.0250772930264514,0,0,0.0212985228443834,0,0.0762624527653727,0,0,0,0,0.0498110614908966,0.00137409824802473,0.0151150807282721,0,0.00137409824802473,0,0.000343524562006183,0.0254208175884576,0,0,0.0226726210924081,0.000343524562006183,0,0.0158021298522844,0,0.0845070422535211,0,0,0,0,0.037444177258674,0.00343524562006183,0.00721401580212985,0,0.000687049124012367,0,0,0.0175197526623154,0,0,0.0140845070422535,0,0,0.0151150807282721,0.00103057368601855,0.0683613878392305,0,0,0,0,0.0199244245963586,0.00103057368601855,0,0.00171762281003092,0.000343524562006183,0.000687049124012367,0.000687049124012367,0.00137409824802473,0.000343524562006183,0.00137409824802473,0.00103057368601855,0.00240467193404328,0.000343524562006183,0.000687049124012367,0.00171762281003092,0.000343524562006183,0.000687049124012367,0,0.00103057368601855,0,0.000687049124012367
